CookerStat, GenerateAssetRegistry=0.083651, Initialize=0.415105, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_30CDDCEC439925BA396DF0A795E688FF_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.32, Duration=49.244835, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_30CDDCEC439925BA396DF0A795E68__7476E59C0CA77DE4CA94C757900963792F76E3C9, StartTime=2016.05.30-21.44.32, HierarchicalDDC=, DataSize=65799, Duration=4.533242, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7A5884BE4079D77AB17E928BEDFE2__F7E1C93D003642BEA0C62EA3713DD30B002EBBF2, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=6604, Duration=6.301366, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_58110CA34DD4C8A89EE495BF6BCE2ECD_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.44, Duration=0.177231, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_42F4598846FBE9F1638AA7A5BBF52__1EC8831C1ED2E5F29B9D6211B404788590191520, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=6014, Duration=5.381755, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_D76C01314DCEE29AF8956DA80892B5C9__523654CE989DC1B2C4B7DDFE96EBD98D6CEC38C0, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=33028, Duration=22.531849, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_D76C01314DCEE29AF8956DA80892B5C9__CE23A12C72831E7454CBC6C7771C21C158B2E743, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=8452, Duration=10.024264, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_D76C01314DCEE29AF8956DA80892B5C9__8C99EBDBC3E9936438EDFCE6E307DDA38C8DA796, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=3851, Duration=5.188056, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_8D43E23C4771D0BB55CAFE9EECFF6818__845D394B278CBC45BDBC2AAD08B99F7E34D1A374, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=3267, Duration=4.921947, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_21A038054E1987F4036D6D9E7AB81A3C_0__517A7A8B7EAA98FDB1C4726B3BA751B954F2EE12, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=33026, Duration=4.945472, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_21A038054E1987F4036D6D9E7AB81A3C_0__7C7FB2A52C401F3A5E31E8B90DE43653EC07CE23, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=8449, Duration=5.157735, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_21A038054E1987F4036D6D9E7AB81A3C_0__F500BBF85B2164E9A68ABB7A9C30FDA1A3A95C7A, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=3829, Duration=5.305428, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_58110CA34DD4C8A89EE495BF6BCE2ECD_0__02781396E2A1D52EBCE819DEB7359E7A488AF833, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=3250, Duration=4.177995, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1924AC9F4FA1CDC0AD211B8FFF5265CC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.44, Duration=20.746208, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1924AC9F4FA1CDC0AD211B8FFF526__8E15D1B167E8F438AB514543AE0BFF9C38EDD975, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=16647, Duration=5.946383, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1924AC9F4FA1CDC0AD211B8FFF526__6D89F0C7E95F09BEDFAB7421A4C75E1F92B4B16C, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=6309, Duration=15.109066, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C779BE6848C19BED9AD4BA966908A49D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.44, Duration=23.804621, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C779BE6848C19BED9AD4BA966908A__C0F0EC8516AD5F86C802EF36ED1868C1C2D9A3D8, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=16647, Duration=4.913322, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C779BE6848C19BED9AD4BA966908A__29BB2809AFB7D9E59B8909841FC3251858FF92B2, StartTime=2016.05.30-21.44.44, HierarchicalDDC=, DataSize=6309, Duration=5.170539, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_19, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_2D78379443D7A1FF642302AE0156889E, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=7771, Duration=4.625253, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F8B2B63240B939EAFB7A57BDEB6E8BDA_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.45, Duration=16.338703, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F8B2B63240B939EAFB7A57BDEB6E8__153422D62A4AC2A85DA2E44B11EE58DC5B5693C5, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=16647, Duration=5.380709, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F8B2B63240B939EAFB7A57BDEB6E8__181DFEAAD8645375F9C89509B6116D0C296B5F73, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=6309, Duration=5.042717, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E6747494EBE022961C79E965535D5C3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.45, Duration=17.019655, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E6747494EBE022961C79E965535D__DAE2193D402759697DC033208464FE71A33181EE, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=33031, Duration=5.531274, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E6747494EBE022961C79E965535D__CB2703BFC7524E93DB6C598055EDB0F066C604EC, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=8455, Duration=5.363196, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E6747494EBE022961C79E965535D__BA0A1D5FC6D5155E37FAFDEF86CBC4E200EA1EFA, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=3860, Duration=4.044421, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
MaterialTransactionId113274684738F46FF331428773E9B11B_2, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3A8D2064246A8D07BC98E659A3F8F9AFD_Num_SM5__0___TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TSlateMaterialShaderPSDefaultfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSDefaulttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSCustomfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBorderfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBordertrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFontfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFonttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TSlateMaterialShaderVSfalse5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_TSlateMaterialShaderVStrue5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_FEvaluateSurfelMaterialCS6258113C2EBBF117ED7778A8D1717F7C4F99C7B816742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222222222222222222222222220000440414000000140000001400000014000000_FConvertToUniformMeshVSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FConvertToUniformMeshGSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D000000080000004883F434DE8D913AA1B37ABF6D686ED470EF65280000000000000000000000000000000000000000, ShaderCompilation=11273.332031, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D1D50441438AF30DC3F5D2ACE98D3017_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.45, Duration=17.000050, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D1D50441438AF30DC3F5D2ACE98D3__2682C47D689B2F50B4BC773A79F8DABFC75B2578, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=16647, Duration=5.477950, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D1D50441438AF30DC3F5D2ACE98D3__17911A505E79C4822839962071CAE08533A02EE0, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=6309, Duration=5.636882, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3B93E2748F900E1E097B5A0BFB776E5_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.45, Duration=0.278395, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_18, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E45C85E54D707F791350E8A9FE534C0D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.45, Duration=4.272886, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3B93E2748F900E1E097B5A0BFB77__0E17C9448578B9C95D44FDEB158CD226420CBD81, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=1094, Duration=5.600810, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_E45C85E54D707F791350E8A9FE534C0__4E2140FE0341E72CA5867DE3BC6F646D4F7E81EB, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=130400, Duration=5.482655, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_24, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_573DF39249CEAB920E3EF1B0F0718088, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=6598, Duration=5.126625, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdE7378A9D482026C0F2E2F29FD56BA6AC_27, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_AFAC16CE4F58DF167F785FBFF0AE3883, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=6204, Duration=5.858030, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdB42EDD3244B99C76A9F188BCD11DF95A_25, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_3D84A72E44861B20B93716B4AD380282, StartTime=2016.05.30-21.44.45, HierarchicalDDC=, DataSize=10226, Duration=6.463964, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
DDCTransactionIdF3714BFD4A0D2E4ED4524A84F00904F8_19, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C148D51847B74DFBE5498D957D5A6BB3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.30-21.44.45, Duration=54.786831, RunGuid=RunID641666EA4F81BD3CE725FABC312C1321
